src,dst,weight
1,5028,1
1,5049,1
1,5061,1
1,5218,1
1,5267,1
1,5340,1
1,5394,1
1,5508,1
1,5530,1
1,5621,1
1,5643,1
1,5676,1
1,5731,1
1,5793,1
1,5962,1
1,6113,1
1,6124,1
1,6170,1
1,6245,1
1,6321,1
1,6474,1
1,6527,1
1,6587,1
1,6712,1
1,6715,1
1,6818,1
1,6844,1
1,6859,1
1,6874,1
1,6939,1
1,7076,1
1,7119,1
1,7169,1
1,7171,1
1,7388,1
1,7438,1
1,7475,1
1,7552,1
1,7727,1
1,7790,1
1,7914,1
1,7925,1
1,8011,1
1,8043,1
1,8166,1
1,8368,1
1,8410,1
1,8513,1
1,8613,1
1,8731,1
1,8781,1
1,8801,1
1,8824,1
1,8930,1
1,8966,1
1,8985,1
1,8986,1
1,8991,1
1,9035,1
1,9084,1
1,9238,1
1,9248,1
1,9308,1
1,9496,1
1,9520,1
1,9653,1
1,9738,1
1,9787,1
1,9789,1
1,9840,1
1,9861,1
1,9878,1
1,9901,1
2,6,1
2,7,1
2,8,1
2,11,1
2,12,1
2,13,1
2,14,1
2,21,1
2,22,1
2,31,1
2,34,1
2,35,1
2,38,1
2,41,1
2,46,1
2,51,1
2,53,1
2,80,1
2,83,1
2,92,1
2,112,1
2,125,1
2,128,1
2,140,1
2,159,1
2,200,1
2,217,1
2,228,1
2,231,1
2,239,1
2,255,1
2,268,1
2,283,1
2,302,1
2,312,1
2,325,1
2,368,1
2,371,1
2,401,1
2,451,1
2,455,1
2,530,1
2,531,1
2,596,1
2,608,1
2,635,1
2,655,1
2,684,1
2,691,1
2,737,1
2,768,1
2,783,1
2,801,1
2,832,1
2,837,1
2,867,1
2,871,1
2,878,1
2,926,1
2,949,1
2,956,1
2,1016,1
2,1019,1
2,1031,1
2,1034,1
2,1096,1
2,1099,1
2,1117,1
2,1144,1
2,1205,1
2,1209,1
2,1251,1
2,1252,1
2,1288,1
2,1292,1
2,1386,1
2,1471,1
2,1514,1
2,1537,1
2,1599,1
2,1634,1
2,1713,1
2,1756,1
2,1848,1
2,1860,1
2,1874,1
2,1877,1
2,1887,1
2,1900,1
2,1930,1
2,1950,1
2,2054,1
2,2073,1
2,2115,1
2,2170,1
2,2420,1
2,2464,1
2,2467,1
2,2526,1
2,2537,1
2,2599,1
2,2655,1
2,2779,1
2,2812,1
2,2854,1
2,2908,1
2,3292,1
2,3640,1
2,3659,1
2,3752,1
2,3757,1
2,3793,1
2,3818,1
2,3830,1
2,3870,1
2,3907,1
2,3929,1
2,3958,1
2,3998,1
2,4002,1
2,4088,1
2,4110,1
2,4366,1
2,4886,1
2,4964,1
2,5165,1
2,5175,1
2,5201,1
2,5409,1
2,5520,1
2,5528,1
2,5551,1
2,5638,1
2,5852,1
2,5943,1
2,6108,1
2,6381,1
2,6392,1
2,6498,1
2,6518,1
2,6551,1
2,6567,1
2,6626,1
2,6637,1
2,6763,1
2,6870,1
2,6881,1
2,6907,1
2,6945,1
2,6959,1
2,7033,1
2,7045,1
2,7060,1
2,7061,1
2,7167,1
2,7214,1
2,7253,1
2,7266,1
2,7334,1
2,7470,1
2,7496,1
2,7558,1
2,7585,1
2,7617,1
2,7628,1
2,7670,1
2,7930,1
2,8149,1
2,8291,1
2,8293,1
2,8326,1
2,8444,1
2,8452,1
2,8540,1
2,8754,1
2,8756,1
2,9259,1
2,9315,1
2,9433,1
2,9533,1
2,9551,1
2,9607,1
2,9631,1
2,9633,1
2,9644,1
2,9776,1
2,9783,1
2,9784,1
2,9872,1
2,9877,1
2,9969,1
3,6,1
3,7,1
3,8,1
3,10,1
3,17,1
3,18,1
3,24,1
3,34,1
3,36,1
3,63,1
3,90,1
3,112,1
3,145,1
3,202,1
3,208,1
3,241,1
3,374,1
3,419,1
3,513,1
3,568,1
3,600,1
3,626,1
3,709,1
3,873,1
3,975,1
3,1013,1
3,1081,1
3,1107,1
3,1228,1
3,1231,1
3,1328,1
3,1416,1
3,1436,1
3,1461,1
3,1537,1
3,1619,1
3,1700,1
3,1746,1
3,1799,1
3,1908,1
3,2215,1
3,2229,1
3,2276,1
3,2476,1
3,2517,1
3,2541,1
3,2818,1
3,2876,1
3,2895,1
3,2993,1
3,2995,1
3,3072,1
3,3223,1
3,3262,1
3,3294,1
3,3300,1
3,3358,1
3,3492,1
3,3531,1
3,3822,1
3,3919,1
3,4003,1
3,4316,1
3,4388,1
3,4465,1
3,4472,1
3,4473,1
3,4500,1
3,4787,1
3,4809,1
3,4824,1
3,4852,1
3,4898,1
3,4964,1
3,5016,1
3,5131,1
3,5137,1
3,5289,1
3,5379,1
3,5767,1
3,5894,1
3,6395,1
3,6448,1
3,6772,1
3,6892,1
3,6917,1
3,6921,1
3,6936,1
3,7034,1
3,7051,1
3,7206,1
3,7364,1
3,7378,1
3,7648,1
3,7703,1
3,7811,1
3,7848,1
3,8008,1
3,8200,1
3,8244,1
3,8302,1
3,8441,1
3,8573,1
3,8901,1
3,8962,1
3,8963,1
3,9121,1
3,9336,1
3,9376,1
3,9508,1
4,6,1
4,9,1
4,28,1
4,35,1
4,54,1
4,55,1
4,63,1
4,106,1
4,109,1
4,132,1
4,145,1
4,159,1
4,175,1
4,215,1
4,223,1
4,234,1
4,267,1
4,281,1
4,334,1
4,344,1
4,486,1
4,572,1
4,613,1
4,659,1
4,684,1
4,687,1
4,746,1
4,761,1
4,795,1
4,854,1
4,992,1
4,995,1
4,1015,1
4,1090,1
4,1106,1
4,1126,1
4,1155,1
4,1171,1
4,1247,1
4,1264,1
4,1270,1
4,1271,1
4,1358,1
4,1455,1
4,1681,1
4,1756,1
4,1807,1
4,2046,1
4,2100,1
4,2146,1
4,2215,1
4,2242,1
4,2293,1
4,2588,1
4,2634,1
4,2862,1
4,2885,1
4,2961,1
4,3061,1
4,3131,1
4,3268,1
4,3404,1
4,3418,1
4,3497,1
4,3615,1
4,3696,1
4,3868,1
4,3966,1
4,4041,1
4,4083,1
4,4481,1
4,4534,1
4,4781,1
4,4785,1
4,4877,1
4,5028,1
4,5045,1
4,5261,1
4,5337,1
4,5503,1
4,5535,1
4,5777,1
4,5789,1
4,5934,1
4,6049,1
4,6071,1
4,6296,1
4,6553,1
4,7064,1
4,7220,1
4,7526,1
4,8607,1
4,8900,1
4,9156,1
4,9279,1
4,9484,1
4,9527,1
4,9562,1
4,9690,1
4,9705,1
5,6,1
5,7,1
5,9,1
5,12,1
5,17,1
5,20,1
5,25,1
5,26,1
5,47,1
5,76,1
5,88,1
5,102,1
5,152,1
5,160,1
5,266,1
5,321,1
5,341,1
5,369,1
5,398,1
5,407,1
5,465,1
5,603,1
5,715,1
5,1062,1
5,1097,1
5,1602,1
5,1805,1
5,1897,1
5,1994,1
5,2231,1
5,2353,1
5,2433,1
5,2452,1
5,2811,1
5,2852,1
5,2855,1
5,2930,1
5,2958,1
5,3092,1
5,3104,1
5,3535,1
5,3690,1
5,3979,1
5,4301,1
5,5074,1
5,5725,1
5,5981,1
5,6333,1
5,6452,1
5,7084,1
5,7660,1
5,7904,1
5,8063,1
5,8140,1
5,8333,1
5,8879,1
5,9018,1
5,9406,1
5,9753,1
5,9898,1
6,7,1
6,8,1
6,9,1
6,10,1
6,11,1
6,12,1
6,13,1
6,14,1
6,17,1
6,18,1
6,20,1
6,23,1
6,28,1
6,29,1
6,31,1
6,32,1
6,36,1
6,38,1
6,39,1
6,40,1
6,43,1
6,44,1
6,49,1
6,51,1
6,52,1
6,53,1
6,54,1
6,60,1
6,61,1
6,67,1
6,72,1
6,76,1
6,77,1
6,80,1
6,82,1
6,83,1
6,84,1
6,93,1
6,95,1
6,99,1
6,103,1
6,105,1
6,111,1
6,118,1
6,124,1
6,127,1
6,129,1
6,142,1
6,148,1
6,150,1
6,155,1
6,156,1
6,157,1
6,166,1
6,170,1
6,175,1
6,181,1
6,183,1
6,188,1
6,192,1
6,203,1
6,210,1
6,215,1
6,223,1
6,231,1
6,237,1
6,243,1
6,244,1
6,246,1
6,248,1
6,249,1
6,251,1
6,256,1
6,279,1
6,280,1
6,281,1
6,282,1
6,293,1
6,307,1
6,308,1
6,309,1
6,314,1
6,321,1
6,341,1
6,342,1
6,362,1
6,376,1
6,386,1
6,389,1
6,398,1
6,402,1
6,414,1
6,426,1
6,434,1
6,437,1
6,501,1
6,505,1
6,522,1
6,529,1
6,539,1
6,547,1
6,555,1
6,564,1
6,565,1
6,574,1
6,596,1
6,601,1
6,602,1
6,621,1
6,641,1
6,648,1
6,650,1
6,651,1
6,662,1
6,665,1
6,677,1
6,683,1
6,689,1
6,700,1
6,772,1
6,815,1
6,825,1
6,851,1
6,874,1
6,886,1
6,902,1
6,935,1
6,945,1
6,951,1
6,994,1
6,1057,1
6,1065,1
6,1070,1
6,1134,1
6,1163,1
6,1167,1
6,1185,1
6,1196,1
6,1202,1
6,1205,1
6,1219,1
6,1279,1
6,1292,1
6,1309,1
6,1310,1
6,1318,1
6,1320,1
6,1323,1
6,1343,1
6,1345,1
6,1346,1
6,1367,1
6,1423,1
6,1431,1
6,1452,1
6,1486,1
6,1513,1
6,1514,1
6,1522,1
6,1544,1
6,1551,1
6,1566,1
6,1613,1
6,1641,1
6,1648,1
6,1655,1
6,1674,1
6,1676,1
6,1695,1
6,1716,1
6,1721,1
6,1722,1
6,1737,1
6,1740,1
6,1750,1
6,1770,1
6,1779,1
6,1802,1
6,1819,1
6,1824,1
6,1825,1
6,1853,1
6,1857,1
6,1865,1
6,1869,1
6,1914,1
6,1923,1
6,1942,1
6,1945,1
6,1975,1
6,1982,1
6,1991,1
6,2056,1
6,2124,1
6,2134,1
6,2151,1
6,2163,1
6,2172,1
6,2182,1
6,2225,1
6,2227,1
6,2229,1
6,2243,1
6,2245,1
6,2258,1
6,2269,1
6,2270,1
6,2288,1
6,2314,1
6,2408,1
6,2412,1
6,2425,1
6,2433,1
6,2439,1
6,2486,1
6,2492,1
6,2496,1
6,2513,1
6,2529,1
6,2539,1
6,2586,1
6,2631,1
6,2687,1
6,2694,1
6,2702,1
6,2715,1
6,2729,1
6,2767,1
6,2777,1
6,2784,1
6,2793,1
6,2812,1
6,2891,1
6,2902,1
6,2908,1
6,2936,1
6,2986,1
6,3000,1
6,3012,1
6,3039,1
6,3069,1
6,3106,1
6,3111,1
6,3112,1
6,3119,1
6,3134,1
6,3137,1
6,3155,1
6,3169,1
6,3255,1
6,3277,1
6,3283,1
6,3291,1
6,3316,1
6,3371,1
6,3403,1
6,3415,1
6,3430,1
6,3437,1
6,3454,1
6,3484,1
6,3487,1
6,3517,1
6,3542,1
6,3546,1
6,3584,1
6,3591,1
6,3621,1
6,3628,1
6,3674,1
6,3680,1
6,3712,1
6,3726,1
6,3744,1
6,3764,1
6,3790,1
6,3818,1
6,3819,1
6,3826,1
6,3917,1
6,3962,1
6,3986,1
6,4037,1
6,4044,1
6,4045,1
6,4061,1
6,4128,1
6,4210,1
6,4264,1
6,4353,1
6,4359,1
6,4385,1
6,4387,1
6,4427,1
6,4432,1
6,4436,1
6,4440,1
6,4464,1
6,4504,1
6,4537,1
6,4583,1
6,4648,1
6,4690,1
6,4732,1
6,4755,1
6,4756,1
6,4814,1
6,4831,1
6,4922,1
6,4928,1
6,4936,1
6,4988,1
6,4991,1
6,5002,1
6,5054,1
6,5108,1
6,5169,1
6,5194,1
6,5211,1
6,5272,1
6,5277,1
6,5305,1
6,5368,1
6,5431,1
6,5504,1
6,5511,1
6,5513,1
6,5556,1
6,5567,1
6,5583,1
6,5589,1
6,5632,1
6,5655,1
6,5665,1
6,5710,1
6,5792,1
6,5803,1
6,5876,1
6,5899,1
6,5965,1
6,5974,1
6,5976,1
6,5988,1
6,6013,1
6,6033,1
6,6036,1
6,6080,1
6,6120,1
6,6127,1
6,6157,1
6,6215,1
6,6245,1
6,6292,1
6,6313,1
6,6353,1
6,6408,1
6,6475,1
6,6509,1
6,6606,1
6,6613,1
6,6637,1
6,6681,1
6,6687,1
6,6704,1
6,6768,1
6,6808,1
6,6853,1
6,6861,1
6,6884,1
6,6923,1
6,6924,1
6,6932,1
6,6933,1
6,6947,1
6,6968,1
6,7106,1
6,7146,1
6,7162,1
6,7190,1
6,7221,1
6,7323,1
6,7354,1
6,7381,1
6,7463,1
6,7507,1
6,7530,1
6,7547,1
6,7575,1
6,7622,1
6,7674,1
6,7680,1
6,7709,1
6,7739,1
6,7784,1
6,7961,1
6,7978,1
6,8001,1
6,8028,1
6,8044,1
6,8048,1
6,8102,1
6,8204,1
6,8241,1
6,8295,1
6,8502,1
6,8523,1
6,8622,1
6,8675,1
6,8706,1
6,8714,1
6,8745,1
6,8791,1
6,8800,1
6,8873,1
6,8951,1
6,8967,1
6,8994,1
6,9093,1
6,9154,1
6,9233,1
6,9339,1
6,9373,1
6,9379,1
6,9476,1
6,9539,1
6,9618,1
6,9690,1
6,9712,1
6,9734,1
6,9866,1
6,9871,1
6,9895,1
6,9953,1
7,8,1
7,9,1
7,10,1
7,12,1
7,13,1
7,15,1
7,18,1
7,19,1
7,25,1
7,30,1
7,33,1
7,37,1
7,47,1
7,49,1
7,51,1
7,65,1
7,69,1
7,80,1
7,81,1
7,82,1
7,93,1
7,94,1
7,97,1
7,103,1
7,109,1
7,110,1
7,114,1
7,119,1
7,132,1
7,133,1
7,142,1
7,144,1
7,161,1
7,167,1
7,178,1
7,190,1
7,191,1
7,197,1
7,203,1
7,210,1
7,224,1
7,234,1
7,236,1
7,238,1
7,260,1
7,274,1
7,287,1
7,288,1
7,301,1
7,306,1
7,318,1
7,319,1
7,320,1
7,330,1
7,347,1
7,391,1
7,393,1
7,394,1
7,418,1
7,420,1
7,422,1
7,426,1
7,430,1
7,458,1
7,467,1
7,479,1
7,497,1
7,501,1
7,508,1
7,516,1
7,525,1
7,563,1
7,566,1
7,574,1
7,593,1
7,607,1
7,634,1
7,640,1
7,653,1
7,675,1
7,690,1
7,722,1
7,731,1
7,756,1
7,768,1
7,770,1
7,800,1
7,816,1
7,817,1
7,832,1
7,840,1
7,844,1
7,846,1
7,891,1
7,897,1
7,900,1
7,905,1
7,911,1
7,913,1
7,914,1
7,951,1
7,980,1
7,1009,1
7,1019,1
7,1021,1
7,1048,1
7,1063,1
7,1074,1
7,1091,1
7,1093,1
7,1103,1
7,1107,1
7,1116,1
7,1160,1
7,1168,1
7,1192,1
7,1217,1
7,1244,1
7,1245,1
7,1277,1
7,1322,1
7,1335,1
7,1397,1
7,1407,1
7,1413,1
7,1440,1
7,1503,1
7,1506,1
7,1528,1
7,1552,1
7,1566,1
7,1605,1
7,1665,1
7,1719,1
7,1744,1
7,1758,1
7,1770,1
7,1802,1
7,1806,1
7,1809,1
7,1813,1
7,1821,1
7,1831,1
7,1868,1
7,1879,1
7,1889,1
7,1912,1
7,1969,1
7,1989,1
7,1992,1
7,2031,1
7,2098,1
7,2101,1
7,2138,1
7,2143,1
7,2184,1
7,2202,1
7,2205,1
7,2281,1
7,2307,1
7,2313,1
7,2319,1
7,2329,1
7,2359,1
7,2417,1
7,2422,1
7,2456,1
7,2499,1
7,2506,1
7,2528,1
7,2551,1
7,2589,1
7,2789,1
7,2814,1
7,2821,1
7,2863,1
7,2887,1
7,2933,1
7,2943,1
7,2991,1
7,2998,1
7,3099,1
7,3133,1
7,3179,1
7,3205,1
7,3219,1
7,3290,1
7,3371,1
7,3437,1
7,3444,1
7,3464,1
7,3484,1
7,3490,1
7,3501,1
7,3546,1
7,3637,1
7,3665,1
7,3669,1
7,3672,1
7,3700,1
7,3714,1
7,3862,1
7,3889,1
7,3922,1
7,3960,1
7,4038,1
7,4081,1
7,4102,1
7,4108,1
7,4130,1
7,4189,1
7,4217,1
7,4251,1
7,4258,1
7,4277,1
7,4309,1
7,4321,1
7,4340,1
7,4368,1
7,4406,1
7,4465,1
7,4496,1
7,4532,1
7,4553,1
7,4560,1
7,4575,1
7,4604,1
7,4610,1
7,4709,1
7,4754,1
7,4814,1
7,4838,1
7,4946,1
7,5020,1
7,5065,1
7,5113,1
7,5148,1
7,5226,1
7,5284,1
7,5296,1
7,5298,1
7,5301,1
7,5422,1
7,5441,1
7,5574,1
7,5596,1
7,5649,1
7,5676,1
7,5688,1
7,5791,1
7,5815,1
7,5876,1
7,5882,1
7,6021,1
7,6022,1
7,6034,1
7,6128,1
7,6132,1
7,6134,1
7,6167,1
7,6195,1
7,6238,1
7,6246,1
7,6283,1
7,6290,1
7,6302,1
7,6368,1
7,6371,1
7,6491,1
7,6520,1
7,6531,1
7,6576,1
7,6596,1
7,6695,1
7,6744,1
7,6785,1
7,6846,1
7,6888,1
7,6906,1
7,6932,1
7,6996,1
7,7008,1
7,7051,1
7,7094,1
7,7165,1
7,7243,1
7,7357,1
7,7425,1
7,7486,1
7,7499,1
7,7646,1
7,7775,1
7,7796,1
7,7813,1
7,7841,1
7,7978,1
7,8054,1
7,8120,1
7,8222,1
7,8303,1
7,8399,1
7,8419,1
7,8470,1
7,8479,1
7,8513,1
7,8534,1
7,8545,1
7,8639,1
7,8727,1
7,8863,1
7,8880,1
7,9043,1
7,9072,1
7,9106,1
7,9135,1
7,9140,1
7,9230,1
7,9247,1
7,9298,1
7,9400,1
7,9557,1
7,9566,1
7,9584,1
7,9588,1
7,9672,1
7,9869,1
7,9899,1
7,9932,1
8,10,1
8,11,1
8,13,1
8,14,1
8,15,1
8,16,1
8,19,1
8,20,1
8,26,1
8,27,1
8,30,1
8,34,1
8,35,1
8,39,1
8,40,1
8,46,1
8,48,1
8,52,1
8,65,1
8,66,1
8,78,1
8,84,1
8,91,1
8,99,1
8,100,1
8,104,1
8,106,1
8,107,1
8,113,1
8,142,1
8,152,1
8,162,1
8,167,1
8,169,1
8,177,1
8,179,1
8,184,1
8,199,1
8,202,1
8,219,1
8,228,1
8,241,1
8,260,1
8,273,1
8,278,1
8,298,1
8,311,1
8,313,1
8,326,1
8,329,1
8,331,1
8,334,1
8,346,1
8,373,1
8,399,1
8,420,1
8,428,1
8,494,1
8,532,1
8,535,1
8,568,1
8,627,1
8,647,1
8,713,1
8,720,1
8,780,1
8,788,1
8,794,1
8,798,1
8,829,1
8,834,1
8,853,1
8,904,1
8,909,1
8,920,1
8,926,1
8,960,1
8,968,1
8,970,1
8,1021,1
8,1043,1
8,1060,1
8,1064,1
8,1070,1
8,1072,1
8,1074,1
8,1128,1
8,1132,1
8,1139,1
8,1259,1
8,1302,1
8,1330,1
8,1354,1
8,1433,1
8,1461,1
8,1468,1
8,1481,1
8,1498,1
8,1547,1
8,1557,1
8,1559,1
8,1582,1
8,1583,1
8,1592,1
8,1598,1
8,1607,1
8,1610,1
8,1612,1
8,1614,1
8,1632,1
8,1636,1
8,1658,1
8,1671,1
8,1729,1
8,1770,1
8,1808,1
8,1829,1
8,1845,1
8,1888,1
8,1916,1
8,2011,1
8,2083,1
8,2107,1
8,2160,1
8,2179,1
8,2210,1
8,2254,1
8,2320,1
8,2384,1
8,2386,1
8,2417,1
8,2463,1
8,2466,1
8,2481,1
8,2548,1
8,2739,1
8,2750,1
8,2800,1
8,2849,1
8,2877,1
8,2919,1
8,2943,1
8,2972,1
8,2976,1
8,3022,1
8,3061,1
8,3068,1
8,3151,1
8,3190,1
8,3235,1
8,3336,1
8,3391,1
8,3472,1
8,3480,1
8,3509,1
8,3539,1
8,3543,1
8,3562,1
8,3577,1
8,3774,1
8,3781,1
8,3789,1
8,3838,1
8,3856,1
8,3874,1
8,3913,1
8,3989,1
8,3998,1
8,4016,1
8,4056,1
8,4066,1
8,4143,1
8,4301,1
8,4361,1
8,4459,1
8,4468,1
8,4501,1
8,4601,1
8,4613,1
8,4648,1
8,4675,1
8,4702,1
8,4786,1
8,4808,1
8,4934,1
8,4980,1
8,5000,1
8,5031,1
8,5084,1
8,5216,1
8,5302,1
8,5317,1
8,5336,1
8,5424,1
8,5426,1
8,5477,1
8,5499,1
8,5542,1
8,5573,1
8,5613,1
8,5651,1
8,5751,1
8,5762,1
8,5780,1
8,5828,1
8,5851,1
8,5855,1
8,5893,1
8,5952,1
8,6059,1
8,6066,1
8,6189,1
8,6357,1
8,6387,1
8,6454,1
8,6625,1
8,6687,1
8,6715,1
8,6734,1
8,6822,1
8,6847,1
8,6851,1
8,6862,1
8,6875,1
8,7025,1
8,7048,1
8,7134,1
8,7182,1
8,7209,1
8,7215,1
8,7229,1
8,7385,1
8,7403,1
8,7404,1
8,7416,1
8,7503,1
8,7508,1
8,7509,1
8,7511,1
8,7614,1
8,7736,1
8,7791,1
8,7853,1
8,7916,1
8,7937,1
8,8002,1
8,8043,1
8,8067,1
8,8149,1
8,8161,1
8,8197,1
8,8250,1
8,8298,1
8,8332,1
8,8387,1
8,8484,1
8,8500,1
8,8621,1
8,8668,1
8,8707,1
8,8725,1
8,8735,1
8,8858,1
8,8898,1
8,8961,1
8,8971,1
8,9040,1
8,9261,1
8,9287,1
8,9334,1
8,9353,1
8,9362,1
8,9456,1
8,9504,1
8,9521,1
8,9580,1
8,9692,1
8,9702,1
8,9717,1
8,9780,1
8,9824,1
8,9842,1
9,10,1
9,14,1
9,15,1
9,16,1
9,17,1
9,18,1
9,27,1
9,32,1
9,38,1
9,40,1
9,48,1
9,49,1
9,54,1
9,69,1
9,70,1
9,71,1
9,74,1
9,77,1
9,90,1
9,98,1
9,102,1
9,111,1
9,129,1
9,146,1
9,163,1
9,172,1
9,174,1
9,176,1
9,178,1
9,181,1
9,190,1
9,191,1
9,249,1
9,269,1
9,272,1
9,275,1
9,285,1
9,298,1
9,316,1
9,329,1
9,338,1
9,378,1
9,387,1
9,393,1
9,407,1
9,435,1
9,466,1
9,478,1
9,479,1
9,482,1
9,528,1
9,600,1
9,649,1
9,654,1
9,656,1
9,696,1
9,705,1
9,709,1
9,727,1
9,745,1
9,750,1
9,767,1
9,790,1
9,796,1
9,797,1
9,804,1
9,811,1
9,816,1
9,837,1
9,845,1
9,868,1
9,893,1
9,917,1
9,939,1
9,989,1
9,1020,1
9,1029,1
9,1043,1
9,1069,1
9,1075,1
9,1086,1
9,1089,1
9,1122,1
9,1140,1
9,1180,1
9,1225,1
9,1230,1
9,1279,1
9,1282,1
9,1300,1
9,1304,1
9,1311,1
9,1335,1
9,1342,1
9,1388,1
9,1401,1
9,1474,1
9,1521,1
9,1565,1
9,1574,1
9,1581,1
9,1630,1
9,1650,1
9,1667,1
9,1686,1
9,1696,1
9,1701,1
9,1742,1
9,1770,1
9,1773,1
9,1795,1
9,1798,1
9,1818,1
9,1834,1
9,1858,1
9,1919,1
9,1991,1
9,2019,1
9,2036,1
9,2037,1
9,2103,1
9,2109,1
9,2150,1
9,2163,1
9,2172,1
9,2185,1
9,2216,1
9,2277,1
9,2289,1
9,2333,1
9,2374,1
9,2443,1
9,2447,1
9,2451,1
9,2473,1
9,2500,1
9,2605,1
9,2608,1
9,2617,1
9,2618,1
9,2650,1
9,2707,1
9,2736,1
9,2790,1
9,2796,1
9,2922,1
9,2934,1
9,2950,1
9,2988,1
9,2992,1
9,3050,1
9,3095,1
9,3103,1
9,3136,1
9,3151,1
9,3154,1
9,3230,1
9,3350,1
9,3368,1
9,3435,1
9,3444,1
9,3458,1
9,3492,1
9,3629,1
9,3638,1
9,3755,1
9,3784,1
9,3799,1
9,3824,1
9,3841,1
9,3926,1
9,3971,1
9,3991,1
9,4006,1
9,4167,1
9,4226,1
9,4266,1
9,4294,1
9,4314,1
9,4367,1
9,4424,1
9,4468,1
9,4527,1
9,4693,1
9,4716,1
9,4733,1
9,4813,1
9,4887,1
9,4928,1
9,4979,1
9,5178,1
9,5282,1
9,5457,1
9,5465,1
9,5482,1
9,5483,1
9,5524,1
9,5538,1
9,5552,1
9,5563,1
9,5646,1
9,5976,1
9,6003,1
9,6062,1
9,6080,1
9,6109,1
9,6201,1
9,6372,1
9,6387,1
9,6412,1
9,6510,1
9,6514,1
9,6546,1
9,6569,1
9,6707,1
9,6723,1
9,6858,1
9,6863,1
9,6887,1
9,7043,1
9,7057,1
9,7133,1
9,7176,1
9,7199,1
9,7267,1
9,7355,1
9,7414,1
9,7445,1
9,7496,1
9,7557,1
9,7559,1
9,7611,1
9,7662,1
9,7677,1
9,7695,1
9,7728,1
9,7753,1
9,7776,1
9,7790,1
9,7823,1
9,7917,1
9,7944,1
9,8242,1
9,8376,1
9,8399,1
9,8418,1
9,8431,1
9,8476,1
9,8482,1
9,8666,1
9,8722,1
9,8762,1
9,8786,1
9,8852,1
9,9104,1
9,9166,1
9,9173,1
9,9238,1
9,9240,1
9,9278,1
9,9312,1
9,9325,1
9,9355,1
9,9356,1
9,9362,1
9,9389,1
9,9717,1
9,9721,1
9,9750,1
9,9841,1
9,9909,1
9,9932,1
10,11,1
10,12,1
10,16,1
10,21,1
10,28,1
10,35,1
10,44,1
10,58,1
10,60,1
10,67,1
10,72,1
10,126,1
10,146,1
10,213,1
10,224,1
10,264,1
10,290,1
10,417,1
10,424,1
10,425,1
10,527,1
10,604,1
10,669,1
10,685,1
10,723,1
10,743,1
10,776,1
10,792,1
10,795,1
10,805,1
10,1018,1
10,1038,1
10,1057,1
10,1082,1
10,1131,1
10,1133,1
10,1197,1
10,1214,1
10,1290,1
10,1359,1
10,1403,1
10,1560,1
10,1699,1
10,1891,1
10,1931,1
10,1958,1
10,2117,1
10,2137,1
10,2259,1
10,2295,1
10,2396,1
10,2613,1
10,2665,1
10,2721,1
10,2826,1
10,2850,1
10,2869,1
10,2873,1
10,2940,1
10,2997,1
10,3011,1
10,3022,1
10,3050,1
10,3086,1
10,3140,1
10,3181,1
10,3196,1
10,3332,1
10,3374,1
10,3406,1
10,3488,1
10,3638,1
10,3922,1
10,3932,1
10,3967,1
10,3992,1
10,4036,1
10,4042,1
10,4058,1
10,4273,1
