src,dst,weight
6,1595,1
6,1605,1
6,1615,1
6,1630,1
6,1806,1
6,1958,1
6,1976,1
6,2010,1
6,2050,1
6,2125,1
6,2148,1
6,2200,1
6,2351,1
6,2496,1
6,2530,1
6,2534,1
6,2741,1
6,2778,1
6,2797,1
6,2817,1
6,2832,1
6,2964,1
6,3205,1
6,5867,1
7,35,1
7,98,1
7,138,1
7,243,1
7,261,1
7,295,1
7,416,1
7,444,1
7,499,1
7,702,1
7,744,1
7,762,1
7,828,1
7,871,1
7,906,1
7,922,1
7,924,1
7,1011,1
7,1106,1
7,1192,1
7,1209,1
7,1232,1
7,1323,1
7,1391,1
7,1441,1
7,1464,1
7,1506,1
7,1529,1
7,1591,1
7,1691,1
7,1794,1
7,1922,1
7,1959,1
7,2053,1
7,2193,1
7,2234,1
7,2317,1
7,2387,1
7,2482,1
7,2780,1
7,2801,1
7,2826,1
7,2847,1
7,2886,1
7,2928,1
7,2988,1
7,3213,1
7,3920,1
7,4318,1
7,4700,1
7,5860,1
8,9,1
8,138,1
8,161,1
8,257,1
8,275,1
8,418,1
8,524,1
8,570,1
8,671,1
8,674,1
8,706,1
8,1162,1
8,1203,1
8,1265,1
8,1282,1
8,1344,1
8,1747,1
8,1755,1
8,1844,1
8,1917,1
8,1968,1
8,2048,1
8,2088,1
8,2153,1
8,2221,1
8,2276,1
8,2285,1
8,2301,1
8,2361,1
8,2373,1
8,2495,1
8,2519,1
8,2539,1
8,2546,1
8,2664,1
8,2798,1
8,2803,1
8,2838,1
8,2850,1
8,2857,1
8,2881,1
8,2884,1
8,2941,1
8,4216,1
8,5898,1
9,19,1
9,39,1
9,226,1
9,270,1
9,394,1
9,487,1
9,503,1
9,566,1
9,586,1
9,593,1
9,692,1
9,840,1
9,1021,1
9,1078,1
9,1144,1
9,1203,1
9,1254,1
9,1349,1
9,1407,1
9,1550,1
9,1593,1
9,1644,1
9,1646,1
9,1647,1
9,1683,1
9,1714,1
9,1806,1
9,1872,1
9,1924,1
9,1952,1
9,2120,1
9,2128,1
9,2168,1
9,2307,1
9,2353,1
9,2364,1
9,2444,1
9,2473,1
9,2528,1
9,2609,1
9,2620,1
9,2905,1
9,2922,1
9,2936,1
9,2965,1
9,3221,1
9,3504,1
9,3747,1
9,4261,1
9,4662,1
9,5811,1
9,5989,1
10,93,1
10,101,1
10,283,1
10,286,1
10,292,1
10,348,1
10,602,1
10,665,1
10,709,1
10,806,1
10,928,1
10,1033,1
10,1113,1
10,1133,1
10,1191,1
10,1196,1
10,1258,1
10,1263,1
10,1355,1
10,1376,1
10,1437,1
10,1442,1
10,1493,1
10,1556,1
10,1601,1
10,1684,1
10,1749,1
10,1827,1
10,2132,1
10,2200,1
10,2223,1
10,2389,1
10,2458,1
10,2502,1
10,2566,1
10,2650,1
10,2725,1
10,2760,1
10,2850,1
10,2986,1
10,2998,1
10,3073,1
10,3426,1
10,5132,1
10,5312,1
11,42,1
11,75,1
11,125,1
11,134,1
11,147,1
11,273,1
11,303,1
11,311,1
11,441,1
11,452,1
11,522,1
11,718,1
11,730,1
11,757,1
11,758,1
11,763,1
11,873,1
11,1027,1
11,1228,1
11,1239,1
11,1438,1
11,1504,1
11,1625,1
11,1641,1
11,1650,1
11,1696,1
11,1767,1
11,1832,1
11,1894,1
11,1918,1
11,1964,1
11,2026,1
11,2103,1
11,2127,1
11,2223,1
11,2276,1
11,2278,1
11,2375,1
11,2398,1
11,2419,1
11,2518,1
11,2537,1
11,2736,1
11,2774,1
11,2795,1
11,2836,1
11,2952,1
11,4247,1
11,5322,1
11,5919,1
11,5951,1
12,25,1
12,39,1
12,125,1
12,129,1
12,172,1
12,231,1
12,239,1
12,253,1
12,274,1
12,336,1
12,393,1
12,665,1
12,699,1
12,772,1
12,824,1
12,924,1
12,1026,1
12,1041,1
12,1075,1
12,1078,1
12,1115,1
12,1192,1
12,1479,1
12,1679,1
12,1740,1
12,1787,1
12,1809,1
12,1941,1
12,1972,1
12,2033,1
12,2085,1
12,2103,1
12,2280,1
12,2283,1
12,2324,1
12,2470,1
12,2552,1
12,2582,1
12,2625,1
12,2744,1
12,2910,1
12,3568,1
12,3682,1
12,3874,1
12,3919,1
12,5897,1
13,37,1
13,59,1
13,86,1
13,197,1
13,223,1
13,265,1
13,268,1
13,284,1
13,305,1
13,353,1
13,395,1
13,521,1
13,653,1
13,708,1
13,734,1
13,774,1
13,782,1
13,802,1
13,838,1
13,854,1
13,856,1
13,964,1
13,995,1
13,1031,1
13,1078,1
13,1105,1
13,1233,1
13,1270,1
13,1296,1
13,1312,1
13,1367,1
13,1377,1
13,1397,1
13,1598,1
13,1685,1
13,1792,1
13,1856,1
13,1876,1
13,1943,1
13,2189,1
13,2227,1
13,2312,1
13,2345,1
13,2364,1
13,2435,1
13,2655,1
13,2749,1
13,2755,1
13,3139,1
13,3348,1
13,4008,1
13,4941,1
13,5095,1
14,21,1
14,41,1
14,63,1
14,224,1
14,241,1
14,341,1
14,344,1
14,367,1
14,375,1
14,390,1
14,470,1
14,497,1
14,516,1
14,542,1
14,618,1
14,668,1
14,751,1
14,845,1
14,860,1
14,879,1
14,1026,1
14,1032,1
14,1128,1
14,1201,1
14,1388,1
14,1399,1
14,1467,1
14,1486,1
14,1731,1
14,1737,1
14,1895,1
14,1946,1
14,1956,1
14,2013,1
14,2034,1
14,2038,1
14,2053,1
14,2056,1
14,2224,1
14,2247,1
14,2249,1
14,2289,1
14,2331,1
14,2396,1
14,2423,1
14,2569,1
14,2617,1
14,2634,1
14,2658,1
14,2694,1
14,2806,1
14,2819,1
14,2826,1
14,2837,1
14,2897,1
14,5107,1
14,5123,1
14,5170,1
14,5237,1
14,5398,1
15,135,1
15,155,1
15,173,1
15,192,1
15,263,1
15,332,1
15,411,1
15,457,1
15,499,1
15,649,1
15,659,1
15,660,1
15,684,1
15,779,1
15,797,1
15,959,1
15,1006,1
15,1408,1
15,1550,1
15,1562,1
15,1596,1
15,1627,1
15,1628,1
15,1701,1
15,1705,1
15,1717,1
15,1752,1
15,1760,1
15,1781,1
15,1801,1
15,1856,1
15,1902,1
15,2112,1
15,2148,1
15,2209,1
15,2266,1
15,2382,1
15,2495,1
15,2586,1
15,2668,1
15,2787,1
15,2815,1
15,4097,1
15,4137,1
15,5060,1
15,5549,1
15,5581,1
15,5652,1
16,19,1
16,170,1
16,306,1
16,369,1
16,380,1
16,408,1
16,436,1
16,465,1
16,479,1
16,539,1
16,589,1
16,813,1
16,828,1
16,895,1
16,911,1
16,914,1
16,1085,1
16,1118,1
16,1153,1
16,1185,1
16,1197,1
16,1323,1
16,1463,1
16,1467,1
16,1543,1
16,1587,1
16,1665,1
16,1723,1
16,1865,1
16,1867,1
16,1959,1
16,1989,1
16,2106,1
16,2220,1
16,2247,1
16,2373,1
16,2389,1
16,2475,1
16,2504,1
16,2603,1
16,2882,1
16,2941,1
16,3166,1
16,3481,1
16,4009,1
16,4237,1
16,5049,1
16,5138,1
16,5150,1
16,5515,1
16,5863,1
17,81,1
17,94,1
17,130,1
17,177,1
17,199,1
17,254,1
17,351,1
17,415,1
17,502,1
17,544,1
17,548,1
17,568,1
17,608,1
17,646,1
17,744,1
17,782,1
17,917,1
17,922,1
17,954,1
17,1015,1
17,1025,1
17,1063,1
17,1184,1
17,1199,1
17,1214,1
17,1263,1
17,1478,1
17,1549,1
17,1607,1
17,1638,1
17,1691,1
17,1726,1
17,1827,1
17,1962,1
17,1979,1
17,2162,1
17,2309,1
17,2349,1
17,2411,1
17,2518,1
17,2575,1
17,2584,1
17,2604,1
17,2749,1
17,2816,1
17,2857,1
17,2872,1
17,3398,1
17,5973,1
18,294,1
18,314,1
18,381,1
18,387,1
18,394,1
18,446,1
18,483,1
18,534,1
18,562,1
18,740,1
18,784,1
18,829,1
18,864,1
18,883,1
18,967,1
18,1197,1
18,1268,1
18,1317,1
18,1373,1
18,1607,1
18,1690,1
18,1696,1
18,1726,1
18,1774,1
18,1840,1
18,1943,1
18,2019,1
18,2041,1
18,2116,1
18,2190,1
18,2226,1
18,2272,1
18,2329,1
18,2361,1
18,2393,1
18,2596,1
18,2605,1
18,2618,1
18,2832,1
18,2848,1
18,2890,1
18,2997,1
18,3358,1
18,3553,1
18,4197,1
18,4531,1
18,5391,1
18,5456,1
19,34,1
19,121,1
19,144,1
19,153,1
19,167,1
19,170,1
19,192,1
19,284,1
19,492,1
19,496,1
19,499,1
19,594,1
19,718,1
19,797,1
19,833,1
19,945,1
19,1011,1
19,1038,1
19,1161,1
19,1190,1
19,1238,1
19,1285,1
19,1316,1
19,1451,1
19,1470,1
19,1493,1
19,1551,1
19,1611,1
19,1763,1
19,1773,1
19,1812,1
19,1913,1
19,2020,1
19,2176,1
19,2258,1
19,2296,1
19,2305,1
19,2309,1
19,2337,1
19,2392,1
19,2458,1
19,2513,1
19,2567,1
19,2585,1
19,2615,1
19,2673,1
19,2700,1
19,2758,1
19,2759,1
19,2783,1
19,2803,1
19,2898,1
19,2946,1
19,3610,1
19,4641,1
19,5253,1
19,5656,1
20,157,1
20,163,1
20,377,1
20,391,1
20,430,1
20,512,1
20,623,1
20,628,1
20,703,1
20,709,1
20,715,1
20,911,1
20,931,1
20,944,1
20,1004,1
20,1235,1
20,1313,1
20,1314,1
20,1352,1
20,1446,1
20,1517,1
20,1574,1
20,1628,1
20,1803,1
20,1832,1
20,1841,1
20,1926,1
20,1958,1
20,2044,1
20,2160,1
20,2233,1
20,2343,1
20,2378,1
20,2394,1
20,2404,1
20,2473,1
20,2562,1
20,2623,1
20,2663,1
20,2748,1
20,2828,1
20,2880,1
20,2916,1
20,2960,1
20,2968,1
20,3035,1
20,4258,1
21,255,1
21,279,1
21,284,1
21,296,1
21,313,1
21,319,1
21,338,1
21,370,1
21,378,1
21,572,1
21,664,1
21,721,1
21,806,1
21,861,1
21,880,1
21,918,1
21,1072,1
21,1085,1
21,1122,1
21,1138,1
21,1318,1
21,1333,1
21,1399,1
21,1660,1
21,1685,1
21,1746,1
21,1782,1
21,1919,1
21,2002,1
21,2032,1
21,2036,1
21,2052,1
21,2084,1
21,2258,1
21,2261,1
21,2471,1
21,2537,1
21,2802,1
21,2825,1
21,2843,1
21,3488,1
21,3576,1
21,3581,1
21,5347,1
21,5568,1
21,5800,1
21,5826,1
22,29,1
22,92,1
22,100,1
22,195,1
22,493,1
22,553,1
22,847,1
22,868,1
22,870,1
22,877,1
22,886,1
22,957,1
22,1076,1
22,1138,1
22,1156,1
22,1189,1
22,1194,1
22,1212,1
22,1344,1
22,1466,1
22,1507,1
22,1524,1
22,1672,1
22,1701,1
22,1715,1
22,1941,1
22,2043,1
22,2072,1
22,2183,1
22,2203,1
22,2220,1
22,2283,1
22,2356,1
22,2371,1
22,2573,1
22,2719,1
22,2748,1
22,2932,1
22,3015,1
22,3691,1
22,4126,1
22,4227,1
22,4312,1
22,4343,1
22,4391,1
22,4599,1
22,4669,1
23,103,1
23,105,1
23,191,1
23,320,1
23,510,1
23,585,1
23,635,1
23,693,1
23,712,1
23,762,1
23,818,1
23,823,1
23,918,1
23,989,1
23,1235,1
23,1319,1
23,1588,1
23,1712,1
23,1714,1
23,1727,1
23,1733,1
23,1767,1
23,1855,1
23,1898,1
23,1955,1
23,1956,1
23,1998,1
23,2000,1
23,2053,1
23,2157,1
23,2214,1
23,2282,1
23,2307,1
23,2347,1
23,2408,1
23,2451,1
23,2502,1
23,2510,1
23,2537,1
23,2548,1
23,2671,1
23,2997,1
23,3351,1
23,4730,1
23,4969,1
23,5553,1
24,63,1
24,187,1
24,223,1
24,275,1
24,410,1
24,447,1
24,640,1
24,649,1
24,663,1
24,666,1
24,684,1
24,786,1
24,814,1
24,885,1
24,946,1
24,1002,1
24,1379,1
24,1385,1
24,1438,1
24,1524,1
24,1576,1
24,1618,1
24,1827,1
24,1832,1
24,2089,1
24,2099,1
24,2330,1
24,2357,1
24,2375,1
24,2516,1
24,2640,1
24,2672,1
24,2680,1
24,2688,1
24,2705,1
24,2733,1
24,2793,1
24,2819,1
24,2857,1
24,2945,1
24,2979,1
24,3123,1
24,3242,1
24,4465,1
24,5712,1
24,5788,1
25,155,1
25,308,1
25,539,1
25,651,1
25,694,1
25,751,1
25,1100,1
25,1105,1
25,1171,1
25,1315,1
25,1366,1
25,1515,1
25,1805,1
25,1922,1
25,1999,1
25,2123,1
25,2146,1
25,2214,1
25,2235,1
25,2318,1
25,2459,1
25,2584,1
25,2648,1
25,2700,1
25,2874,1
25,2952,1
25,3000,1
25,3474,1
25,4509,1
25,5972,1
26,235,1
26,331,1
26,339,1
26,505,1
26,614,1
26,705,1
26,710,1
26,844,1
26,881,1
26,898,1
26,974,1
26,985,1
26,995,1
26,1062,1
26,1071,1
26,1072,1
26,1079,1
26,1144,1
26,1179,1
26,1197,1
26,1244,1
26,1260,1
26,1299,1
26,1400,1
26,1532,1
26,1554,1
26,1565,1
26,1590,1
26,1592,1
26,1595,1
26,1815,1
26,1870,1
26,1922,1
26,1943,1
26,1996,1
26,2115,1
26,2194,1
26,2198,1
26,2252,1
26,2313,1
26,2520,1
26,2525,1
26,2568,1
26,2589,1
26,2591,1
26,2604,1
26,2689,1
26,2691,1
26,2781,1
26,2783,1
26,2797,1
26,2918,1
26,3394,1
26,3441,1
26,3956,1
26,4146,1
26,4839,1
26,4985,1
26,5390,1
26,5929,1
27,37,1
27,140,1
27,146,1
27,189,1
27,201,1
27,213,1
27,382,1
27,428,1
27,454,1
27,497,1
27,561,1
27,579,1
27,646,1
27,666,1
27,676,1
27,717,1
27,822,1
27,913,1
27,931,1
27,952,1
27,998,1
27,1153,1
27,1255,1
27,1379,1
27,1394,1
27,1518,1
27,1542,1
27,1586,1
27,1589,1
27,1721,1
27,1735,1
27,1915,1
27,2070,1
27,2118,1
27,2164,1
27,2171,1
27,2190,1
27,2213,1
27,2364,1
27,2368,1
27,2535,1
27,2553,1
27,2670,1
27,2738,1
27,2791,1
27,2839,1
27,2911,1
27,3501,1
27,3900,1
27,4359,1
27,5353,1
28,38,1
28,65,1
28,199,1
28,334,1
28,391,1
28,437,1
28,439,1
28,487,1
28,610,1
28,649,1
28,712,1
28,722,1
28,747,1
28,752,1
28,764,1
28,828,1
28,949,1
28,952,1
28,970,1
28,1106,1
28,1119,1
28,1173,1
28,1231,1
28,1312,1
28,1451,1
28,1488,1
28,1531,1
28,1593,1
28,1637,1
28,1750,1
28,1776,1
28,1918,1
28,1922,1
28,1957,1
28,2013,1
28,2070,1
28,2113,1
28,2207,1
28,2238,1
28,2244,1
28,2251,1
28,2339,1
28,2350,1
28,2382,1
28,2508,1
28,2592,1
28,2639,1
28,2696,1
28,2734,1
28,2838,1
28,2893,1
28,2924,1
28,2984,1
28,3227,1
28,3331,1
28,3804,1
28,4411,1
28,4561,1
28,4748,1
28,4864,1
28,5165,1
28,5344,1
29,48,1
29,54,1
29,169,1
29,213,1
29,222,1
29,279,1
29,394,1
29,474,1
29,478,1
29,598,1
29,779,1
29,915,1
29,979,1
29,1064,1
29,1066,1
29,1230,1
29,1326,1
29,1351,1
29,1355,1
29,1398,1
29,1425,1
29,1445,1
29,1467,1
29,1501,1
29,1560,1
29,1562,1
29,1613,1
29,1657,1
29,1716,1
29,1804,1
29,1832,1
29,1878,1
29,1952,1
29,1990,1
29,2030,1
29,2077,1
29,2199,1
29,2377,1
29,2489,1
29,2534,1
29,2659,1
29,2700,1
29,2714,1
29,2727,1
29,2811,1
29,2822,1
29,2830,1
29,2866,1
29,2993,1
29,3265,1
29,4650,1
29,4902,1
29,5014,1
30,83,1
30,109,1
30,137,1
30,206,1
30,318,1
30,351,1
30,463,1
30,514,1
30,516,1
30,645,1
30,654,1
30,703,1
30,739,1
30,741,1
30,765,1
30,836,1
30,841,1
30,860,1
30,1071,1
30,1142,1
30,1146,1
30,1185,1
30,1298,1
30,1336,1
30,1347,1
30,1423,1
30,1495,1
30,1505,1
30,1530,1
30,1721,1
30,1744,1
30,1829,1
30,1982,1
30,2076,1
30,2120,1
30,2213,1
30,2247,1
30,2249,1
30,2259,1
30,2275,1
30,2363,1
30,2409,1
30,2473,1
30,2497,1
30,2531,1
30,2707,1
30,2715,1
30,2794,1
30,2819,1
30,2833,1
30,2949,1
30,2986,1
30,4501,1
30,4545,1
30,5048,1
30,5061,1
30,5079,1
30,5101,1
30,5144,1
30,5248,1
30,5779,1
31,110,1
31,134,1
31,143,1
31,206,1
31,222,1
31,235,1
31,321,1
31,566,1
31,785,1
31,799,1
31,932,1
31,1013,1
31,1018,1
31,1094,1
31,1112,1
31,1271,1
31,1320,1
31,1402,1
31,1437,1
31,1848,1
31,1875,1
31,1904,1
31,1951,1
31,2016,1
31,2189,1
31,2427,1
31,2535,1
31,2610,1
31,2635,1
31,2898,1
31,2913,1
31,2944,1
31,3839,1
31,4315,1
31,4554,1
31,4668,1
31,5052,1
31,5128,1
31,5276,1
31,5999,1
32,115,1
32,133,1
32,239,1
32,250,1
32,334,1
32,405,1
32,597,1
32,609,1
32,681,1
32,731,1
32,741,1
32,761,1
32,840,1
32,841,1
32,843,1
32,950,1
32,956,1
32,1031,1
32,1042,1
32,1090,1
32,1216,1
32,1445,1
32,1503,1
32,1521,1
32,1586,1
32,1649,1
32,1665,1
32,1723,1
32,1742,1
32,1799,1
32,1842,1
32,1978,1
32,1997,1
32,2032,1
32,2073,1
32,2126,1
32,2186,1
32,2256,1
32,2262,1
32,2266,1
32,2269,1
32,2283,1
32,2298,1
32,2428,1
32,2433,1
32,2488,1
32,2554,1
32,2727,1
32,2855,1
32,3647,1
32,4677,1
33,84,1
33,133,1
33,194,1
33,202,1
33,265,1
33,394,1
33,430,1
33,734,1
33,764,1
33,794,1
33,910,1
33,993,1
33,1057,1
33,1225,1
33,1259,1
33,1291,1
33,1309,1
33,1381,1
33,1446,1
33,1466,1
33,1469,1
33,1760,1
33,1778,1
33,1870,1
33,1948,1
33,1991,1
33,1999,1
33,2015,1
33,2107,1
33,2284,1
33,2347,1
33,2354,1
33,2398,1
33,2508,1
33,2682,1
33,2889,1
33,3938,1
33,4023,1
33,4024,1
33,4441,1
33,4477,1
33,4572,1
33,5121,1
34,358,1
34,392,1
34,394,1
34,433,1
34,486,1
34,512,1
34,555,1
34,630,1
34,643,1
34,650,1
34,692,1
34,708,1
34,875,1
34,966,1
34,1067,1
34,1093,1
34,1232,1
34,1390,1
34,1513,1
34,1560,1
34,1581,1
34,1598,1
34,1618,1
34,1674,1
34,1712,1
34,1735,1
34,1824,1
34,1920,1
34,2024,1
34,2046,1
34,2059,1
34,2104,1
34,2150,1
34,2229,1
34,2364,1
34,2382,1
34,2444,1
34,2494,1
34,2536,1
34,2568,1
34,2603,1
34,2674,1
34,2737,1
34,2764,1
34,2789,1
34,2805,1
34,2806,1
34,2848,1
34,2861,1
34,2925,1
34,3181,1
34,3613,1
34,3817,1
34,4083,1
34,4465,1
34,5253,1
34,5497,1
34,5822,1
35,60,1
35,257,1
35,299,1
35,309,1
35,327,1
35,427,1
35,552,1
35,557,1
35,675,1
35,877,1
35,990,1
35,1116,1
35,1187,1
35,1214,1
35,1231,1
35,1283,1
35,1331,1
35,1426,1
35,1503,1
35,1538,1
35,1605,1
35,1615,1
35,1780,1
35,1927,1
35,1960,1
35,2040,1
35,2080,1
35,2124,1
35,2209,1
35,2305,1
35,2318,1
35,2388,1
35,2397,1
35,2473,1
35,2609,1
35,2794,1
35,2883,1
35,2968,1
35,3688,1
35,3891,1
35,4901,1
35,5939,1
36,38,1
36,79,1
36,103,1
36,150,1
36,196,1
36,303,1
36,317,1
36,323,1
36,348,1
36,408,1
36,423,1
36,495,1
36,541,1
36,555,1
36,784,1
36,915,1
36,935,1
36,953,1
36,988,1
36,1016,1
36,1059,1
36,1227,1
36,1228,1
36,1291,1
36,1301,1
36,1422,1
36,1493,1
36,1643,1
36,1659,1
36,1779,1
36,1971,1
36,1993,1
36,2012,1
36,2028,1
36,2032,1
36,2065,1
36,2112,1
36,2127,1
36,2223,1
36,2234,1
36,2287,1
36,2313,1
36,2325,1
36,2400,1
36,2443,1
36,2592,1
36,2626,1
36,2682,1
36,2707,1
36,2877,1
36,2927,1
36,2935,1
36,2943,1
36,2968,1
36,3023,1
36,3527,1
36,4014,1
36,4800,1
36,4875,1
36,4892,1
37,47,1
37,80,1
37,85,1
37,117,1
37,127,1
37,144,1
37,162,1
37,348,1
37,445,1
37,548,1
37,549,1
37,729,1
37,929,1
37,956,1
37,967,1
37,984,1
37,1006,1
37,1012,1
37,1013,1
37,1028,1
37,1047,1
37,1060,1
37,1208,1
37,1258,1
37,1301,1
37,1327,1
37,1352,1
37,1458,1
37,1474,1
37,1548,1
37,1611,1
37,1719,1
37,2163,1
37,2421,1
37,2502,1
37,2677,1
37,2754,1
37,2761,1
37,2795,1
37,2832,1
37,2834,1
37,4128,1
37,4932,1
37,5301,1
37,5825,1
37,5936,1
38,84,1
38,150,1
38,182,1
38,294,1
38,339,1
38,391,1
38,477,1
38,482,1
38,504,1
38,564,1
38,590,1
38,594,1
38,638,1
38,645,1
38,646,1
38,655,1
38,662,1
38,765,1
38,815,1
38,831,1
38,855,1
38,956,1
38,962,1
38,978,1
38,1020,1
38,1024,1
38,1033,1
38,1269,1
38,1292,1
38,1373,1
38,1386,1
38,1464,1
38,1486,1
38,1490,1
38,1612,1
38,1647,1
38,1699,1
38,1840,1
38,2175,1
38,2221,1
38,2246,1
38,2292,1
38,2333,1
38,2440,1
38,2467,1
38,2520,1
38,2608,1
38,2672,1
38,2844,1
38,2924,1
38,2985,1
38,3498,1
38,4090,1
38,4181,1
38,5048,1
38,5212,1
38,5324,1
38,5396,1
39,93,1
39,121,1
39,207,1
39,377,1
39,470,1
39,529,1
39,791,1
39,808,1
39,882,1
39,892,1
39,980,1
39,1066,1
39,1129,1
39,1137,1
39,1180,1
39,1252,1
39,1448,1
39,1460,1
39,1479,1
39,1581,1
39,1749,1
39,1760,1
39,1797,1
39,1890,1
39,1909,1
39,1940,1
39,1971,1
39,2099,1
39,2124,1
39,2303,1
39,2387,1
39,2454,1
39,2493,1
39,2595,1
39,2682,1
39,2696,1
39,2699,1
39,2773,1
39,2792,1
39,2797,1
39,2844,1
39,2875,1
39,2934,1
39,2970,1
39,3020,1
39,4111,1
39,4522,1
39,5324,1
40,110,1
40,123,1
40,155,1
40,199,1
40,249,1
40,353,1
40,374,1
40,474,1
40,496,1
40,678,1
40,903,1
40,908,1
40,949,1
40,980,1
40,984,1
40,1053,1
40,1097,1
40,1116,1
40,1223,1
40,1241,1
40,1503,1
40,1622,1
40,1682,1
40,1728,1
40,1733,1
40,1786,1
40,1805,1
40,1852,1
40,1872,1
40,1915,1
40,1917,1
40,1963,1
40,2294,1
40,2445,1
40,2538,1
40,2554,1
40,2568,1
40,2587,1
40,2677,1
40,2725,1
40,2771,1
40,2778,1
40,2784,1
40,2887,1
40,2965,1
40,2998,1
40,4444,1
40,4682,1
40,5433,1
40,5659,1
40,5711,1
41,64,1
41,117,1
41,189,1
41,248,1
41,378,1
41,605,1
41,707,1
41,805,1
41,886,1
41,954,1
41,956,1
41,959,1
41,962,1
41,1010,1
41,1447,1
41,1518,1
41,1609,1
41,1640,1
41,1649,1
41,1660,1
41,1806,1
41,1832,1
41,1934,1
41,1982,1
41,2006,1
41,2064,1
41,2129,1
41,2241,1
41,2266,1
41,2458,1
41,2525,1
41,2550,1
41,2621,1
41,2638,1
41,2884,1
41,2915,1
41,2991,1
41,3624,1
41,3857,1
41,5090,1
41,5234,1
41,5374,1
42,83,1
42,88,1
42,124,1
42,133,1
42,195,1
42,214,1
42,219,1
42,256,1
42,310,1
42,372,1
42,421,1
42,592,1
42,597,1
42,663,1
42,703,1
42,776,1
42,953,1
42,959,1
42,972,1
42,978,1
42,993,1
42,996,1
42,1008,1
42,1013,1
42,1036,1
42,1070,1
42,1094,1
42,1114,1
42,1157,1
42,1175,1
42,1225,1
42,1249,1
42,1398,1
42,1427,1
42,1436,1
42,1511,1
42,1532,1
42,1545,1
42,1597,1
42,1643,1
42,1704,1
42,1742,1
42,1743,1
